Time:2016/9/20 11:00:00-Trace>>OnEntitySyncQueue execute count:2, success:222/total 225, fail:0 start...
Time:2016/9/20 11:12:08-Trace>>OnEntitySyncQueue execute count:1, success:251/total 253, fail:0 start...


Time:2016/9/20 11:16:31-Trace>>Action-1004 Uid:57 access timeout 1100.0015/500ms.


Time:2016/9/20 11:16:31-Trace>>OnEntitySyncQueue execute count:1, success:252/total 254, fail:0 start...


Time:2016/9/20 11:17:35-Trace>>OnEntitySyncQueue execute count:1, success:253/total 255, fail:0 start...


Time:2016/9/20 11:18:03-Trace>>OnEntitySyncQueue execute count:1, success:254/total 256, fail:0 start...


Time:2016/9/20 11:20:00-Trace>>OnEntitySyncQueue execute count:2, success:255/total 258, fail:0 start...


Time:2016/9/20 11:24:30-Trace>>Action-1004 Uid:57 access timeout 1110.0015/500ms.


Time:2016/9/20 11:24:30-Trace>>OnEntitySyncQueue execute count:1, success:257/total 259, fail:0 start...


Time:2016/9/20 11:26:04-Trace>>OnEntitySyncQueue execute count:1, success:258/total 260, fail:0 start...


Time:2016/9/20 11:30:00-Trace>>OnEntitySyncQueue execute count:2, success:259/total 262, fail:0 start...


Time:2016/9/20 11:30:03-Trace>>OnEntitySyncQueue execute count:1, success:261/total 263, fail:0 start...


Time:2016/9/20 11:31:07-Trace>>OnEntitySyncQueue execute count:1, success:262/total 264, fail:0 start...


Time:2016/9/20 11:32:56-Trace>>OnEntitySyncQueue execute count:1, success:263/total 265, fail:0 start...


Time:2016/9/20 11:34:46-Trace>>OnEntitySyncQueue execute count:1, success:264/total 266, fail:0 start...


Time:2016/9/20 11:35:05-Trace>>OnEntitySyncQueue execute count:1, success:265/total 267, fail:0 start...


Time:2016/9/20 11:39:02-Trace>>OnEntitySyncQueue execute count:2, success:266/total 269, fail:0 start...


Time:2016/9/20 11:39:04-Trace>>OnEntitySyncQueue execute count:2, success:268/total 271, fail:0 start...


Time:2016/9/20 11:40:00-Trace>>OnEntitySyncQueue execute count:2, success:270/total 273, fail:0 start...


Time:2016/9/20 11:40:55-Trace>>OnEntitySyncQueue execute count:2, success:272/total 275, fail:0 start...


Time:2016/9/20 11:41:08-Trace>>OnEntitySyncQueue execute count:1, success:274/total 276, fail:0 start...


Time:2016/9/20 11:41:08-Trace>>OnEntitySyncQueue execute count:1, success:275/total 277, fail:0 start...


Time:2016/9/20 11:43:34-Trace>>OnEntitySyncQueue execute count:1, success:276/total 278, fail:0 start...


Time:2016/9/20 11:43:34-Trace>>OnEntitySyncQueue execute count:1, success:277/total 279, fail:0 start...


Time:2016/9/20 11:43:40-Trace>>OnEntitySyncQueue execute count:1, success:278/total 280, fail:0 start...


Time:2016/9/20 11:43:41-Trace>>OnEntitySyncQueue execute count:1, success:279/total 281, fail:0 start...


Time:2016/9/20 11:43:42-Trace>>OnEntitySyncQueue execute count:1, success:280/total 282, fail:0 start...


Time:2016/9/20 11:43:43-Trace>>OnEntitySyncQueue execute count:1, success:281/total 283, fail:0 start...


Time:2016/9/20 11:43:48-Trace>>OnEntitySyncQueue execute count:1, success:282/total 284, fail:0 start...


Time:2016/9/20 11:43:49-Trace>>OnEntitySyncQueue execute count:1, success:283/total 285, fail:0 start...


Time:2016/9/20 11:43:50-Trace>>OnEntitySyncQueue execute count:1, success:284/total 286, fail:0 start...


Time:2016/9/20 11:43:51-Trace>>OnEntitySyncQueue execute count:1, success:285/total 287, fail:0 start...


Time:2016/9/20 11:43:51-Trace>>OnEntitySyncQueue execute count:1, success:286/total 288, fail:0 start...


Time:2016/9/20 11:43:52-Trace>>OnEntitySyncQueue execute count:1, success:287/total 289, fail:0 start...


Time:2016/9/20 11:43:52-Trace>>OnEntitySyncQueue execute count:1, success:288/total 290, fail:0 start...


Time:2016/9/20 11:43:53-Trace>>OnEntitySyncQueue execute count:1, success:289/total 291, fail:0 start...


Time:2016/9/20 11:44:00-Trace>>OnEntitySyncQueue execute count:1, success:290/total 292, fail:0 start...


Time:2016/9/20 11:44:00-Trace>>OnEntitySyncQueue execute count:1, success:291/total 293, fail:0 start...


Time:2016/9/20 11:44:03-Trace>>OnEntitySyncQueue execute count:1, success:292/total 294, fail:0 start...


Time:2016/9/20 11:44:37-Trace>>OnEntitySyncQueue execute count:1, success:293/total 295, fail:0 start...


Time:2016/9/20 11:50:00-Trace>>OnEntitySyncQueue execute count:2, success:294/total 297, fail:0 start...


Time:2016/9/20 11:51:11-Trace>>Action-1004 Uid:34 access timeout 1090.0015/500ms.


Time:2016/9/20 11:51:11-Trace>>OnEntitySyncQueue execute count:1, success:296/total 298, fail:0 start...


Time:2016/9/20 11:51:14-Trace>>OnEntitySyncQueue execute count:1, success:297/total 299, fail:0 start...


Time:2016/9/20 11:51:16-Trace>>OnEntitySyncQueue execute count:1, success:298/total 300, fail:0 start...


Time:2016/9/20 11:59:23-Trace>>OnEntitySyncQueue execute count:1, success:299/total 301, fail:0 start...


